Path,OLD_SampleName,SampleName,ReferenceGenome,ProviderNames,CacnesClusters_new,CacnesClusters_old,SepiClusters_new,SepiClusters_old,is_singleton
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_75_9YE_B375,5AA3C_Z01_75,,N975S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_76_9YE_B476,5AA3C_Z01_76,,N976S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_77_9YE_B577,5AA3C_Z01_77,,N977S907,0,0,134,0,TRUE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_78_9YE_B678,5AA3C_Z01_78,,N978S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_79_9YE_B779,5AA3C_Z01_79,,N979S907,0,0,1,1,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_80_9YE_B880,5AA3C_Z01_80,,N980S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_81_9YE_B981,5AA3C_Z01_81,,N981S907,0,0,1,1,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_82_9YE_B1082,5AA3C_Z01_82,,N982S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_83_9YE_B1183,5AA3C_Z01_83,,N983S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_84_9YE_B1284,5AA3C_Z01_84,,N984S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_85_9YE_C185,5AA3C_Z01_85,,N985S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_86_9YE_C286,5AA3C_Z01_86,,N986S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_87_9YE_C387,5AA3C_Z01_87,,N987S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_88_9YE_C488,5AA3C_Z01_88,,N988S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_89_9YE_C589,5AA3C_Z01_89,,N989S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_90_9YE_C690,5AA3C_Z01_90,,N990S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_91_9YE_C791,5AA3C_Z01_91,,N991S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_92_9YE_C892,5AA3C_Z01_92,,N992S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_93_9YE_C993,5AA3C_Z01_93,,N993S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_94_9YE_C1094,BLANK_Z01_94,,N994S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_95_9YE_C1195,BLANK_Z01_95,,N995S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,5AA3C_Z01_96_9YE_C1296,BLANK_Z01_96,,N996S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA1,8AB4F_24YA_1,,N901S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA2,8AB4F_24YA_2,,N902S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA3,8AB4F_24YA_3,,N903S907,6,6,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA4,8AB4F_24YA_4,,N904S907,6,6,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA5,8AB4F_24YA_5,,N905S907,6,6,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA6,8AB4F_24YA_6,,N906S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA7,8AB4F_24YA_7,,N907S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA8,8AB4F_24YA_8,,N908S907,71,71,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA9,8AB4F_24YA_9,,N909S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA10,8AB4F_24YA_10,,N910S907,6,6,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA11,8AB4F_24YA_11,,N911S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA12,8AB4F_24YA_12,,N912S907,6,6,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA13,8AB4F_24YA_13,,N913S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA14,8AB4F_24YA_14,,N914S907,6,6,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA15,8AB4F_24YA_15,,N915S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA16,8AB4F_24YA_16,,N916S907,74,74,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA17,8AB4F_24YA_17,,N917S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA18,8AB4F_24YA_18,,N918S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA19,8AB4F_24YA_19,,N919S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA20,8AB4F_24YA_20,,N920S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA21,8AB4F_24YA_21,,N921S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA22,8AB4F_24YA_22,,N922S907,7,7,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA23,8AB4F_24YA_23,,N923S907,72,72,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3F_24YA24,8AB4F_24YA_24,,N924S907,6,6,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA25,8AB4N_24YA_25,,N925S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA26,8AB4N_24YA_26,,N926S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA27,8AB4N_24YA_27,,N927S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA28,8AB4N_24YA_28,,N928S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA29,8AB4N_24YA_29,,N929S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA30,8AB4N_24YA_30,,N930S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA31,8AB4N_24YA_31,,N931S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA32,8AB4N_24YA_32,,N932S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA33,8AB4N_24YA_33,,N933S907,73,73,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA34,8AB4N_24YA_34,,N934S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA35,8AB4N_24YA_35,,N935S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA36,8AB4N_24YA_36,,N936S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA37,8AB4N_24YA_37,,N937S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA38,8AB4N_24YA_38,,N938S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA39,8AB4N_24YA_39,,N939S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA40,8AB4N_24YA_40,,N940S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA41,8AB4N_24YA_41,,N941S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA42,8AB4N_24YA_42,,N942S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA43,8AB4N_24YA_43,,N943S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA44,8AB4N_24YA_44,,N944S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA45,8AB4N_24YA_45,,N945S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA46,8AB4N_24YA_46,,N946S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA47,8AB4N_24YA_47,,N947S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3N_24YA48,8AB4N_24YA_48,,N948S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA49,8AB4K_24YA_49,,N949S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA50,8AB4K_24YA_50,,N950S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA51,8AB4K_24YA_51,,N951S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA52,8AB4K_24YA_52,,N952S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA53,8AB4K_24YA_53,,N953S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA54,8AB4K_24YA_54,,N954S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA55,8AB4K_24YA_55,,N955S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA56,8AB4K_24YA_56,,N956S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA57,8AB4K_24YA_57,,N957S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA58,8AB4K_24YA_58,,N958S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA59,8AB4K_24YA_59,,N959S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA60,8AB4K_24YA_60,,N960S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA61,8AB4K_24YA_61,,N961S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA62,8AB4K_24YA_62,,N962S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA63,8AB4K_24YA_63,,N963S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA64,8AB4K_24YA_64,,N964S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA65,8AB4K_24YA_65,,N965S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA66,8AB4K_24YA_66,,N966S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3K_24YA67,8AB4K_24YA_67,,N967S907,70,70,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3C_24YA68,8AB4C_24YA_68,,N968S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3C_24YA69,8AB4C_24YA_69,,N969S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3C_24YA70,8AB4C_24YA_70,,N970S907,0,0,0,0,FALSE
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_plex/,8AB3C_24YA71,8AB4C_24YA_71,,N971S907,70,70,0,0,FALSE
